Time,Position X,Position Y,Zone
37.737700000000004,286,353,2
37.77106666666667,286,353,2
37.804433333333336,286,351,2
37.8378,287,350,2
37.87116666666667,287,349,2
37.90453333333333,287,348,2
37.9379,289,349,2
37.971266666666665,289,353,2
38.00463333333333,290,354,2
38.038000000000004,290,353,2
38.07136666666667,291,353,2
38.104733333333336,292,353,2
38.1381,293,353,2
38.17146666666667,293,352,2
38.20483333333333,293,352,2
38.2382,293,351,2
38.271566666666665,293,350,2
38.30493333333333,292,348,2
38.338300000000004,292,348,2
38.37166666666667,291,347,2
38.405033333333336,291,348,2
38.4384,290,348,2
38.47176666666667,290,348,2
38.50513333333333,290,347,2
38.5385,290,346,2
38.571866666666665,289,346,2
38.60523333333333,290,347,2
38.638600000000004,289,347,2
38.67196666666667,289,347,2
38.705333333333336,288,347,2
38.7387,288,347,2
38.77206666666667,288,347,2
38.80543333333333,289,347,2
38.8388,286,348,2
38.872166666666665,287,348,2
38.90553333333333,288,348,2
38.938900000000004,289,348,2
38.97226666666667,289,348,2
39.005633333333336,289,348,2
39.039,290,347,2
39.07236666666667,289,345,2
39.10573333333333,289,345,2
39.1391,290,347,2
39.172466666666665,290,347,2
39.20583333333333,290,347,2
39.239200000000004,289,347,2
39.27256666666667,289,347,2
39.305933333333336,289,346,2
39.3393,289,346,2
39.37266666666667,289,347,2
39.40603333333333,289,347,2
39.4394,289,347,2
39.472766666666665,289,348,2
39.50613333333333,289,348,2
39.539500000000004,289,346,2
39.57286666666667,289,346,2
39.606233333333336,289,346,2
39.6396,289,346,2
39.67296666666667,289,346,2
39.70633333333333,289,346,2
39.7397,289,346,2
39.773066666666665,289,346,2
39.80643333333333,289,346,2
39.839800000000004,289,346,2
39.87316666666667,289,346,2
39.906533333333336,289,346,2
39.9399,289,346,2
39.97326666666667,289,347,2
40.00663333333333,289,347,2
40.04,289,345,2
40.073366666666665,289,345,2
40.10673333333333,289,345,2
40.140100000000004,289,345,2
40.17346666666667,289,345,2
40.206833333333336,289,346,2
40.2402,289,345,2
40.27356666666667,290,345,2
40.30693333333333,290,345,2
40.3403,290,345,2
40.373666666666665,290,346,2
40.40703333333333,290,346,2
40.440400000000004,290,346,2
40.47376666666667,289,346,2
40.507133333333336,289,346,2
40.5405,289,346,2
40.57386666666667,289,346,2
40.60723333333333,289,345,2
40.6406,289,345,2
40.673966666666665,289,345,2
40.70733333333333,289,345,2
40.740700000000004,289,345,2
40.77406666666667,289,345,2
40.807433333333336,289,344,2
40.8408,289,344,2
40.87416666666667,289,344,2
40.90753333333333,289,330,2
40.9409,289,329,2
40.974266666666665,289,329,2
41.00763333333333,289,329,2
41.041000000000004,287,326,2
41.07436666666667,285,327,2
41.107733333333336,285,327,2
41.1411,285,327,2
41.17446666666667,285,327,2
41.20783333333333,285,327,2
41.2412,285,327,2
41.274566666666665,285,327,2
41.30793333333333,285,327,2
41.341300000000004,285,327,2
41.37466666666667,285,327,2
41.408033333333336,285,327,2
41.4414,285,327,2
41.47476666666667,285,327,2
41.50813333333333,285,327,2
41.5415,285,327,2
41.574866666666665,285,327,2
41.60823333333333,285,327,2
41.641600000000004,285,327,2
41.67496666666667,285,327,2
41.708333333333336,285,327,2
41.7417,285,327,2
41.77506666666667,285,327,2
41.80843333333333,285,327,2
41.8418,285,327,2
41.875166666666665,285,327,2
41.90853333333333,285,327,2
41.941900000000004,285,327,2
41.97526666666667,285,327,2
42.008633333333336,285,327,2
42.042,285,327,2
42.07536666666667,285,327,2
42.10873333333333,285,327,2
42.1421,285,327,2
42.175466666666665,285,327,2
42.20883333333333,285,327,2
42.242200000000004,285,327,2
42.27556666666667,285,327,2
42.308933333333336,285,327,2
42.3423,285,327,2
42.37566666666667,285,327,2
42.40903333333333,285,327,2
42.4424,285,327,2
42.475766666666665,285,327,2
42.50913333333333,285,327,2
42.542500000000004,285,327,2
42.57586666666667,285,327,2
42.609233333333336,285,327,2
42.6426,285,327,2
42.67596666666667,285,327,2
42.70933333333333,285,327,2
42.7427,285,327,2
42.776066666666665,285,327,2
42.80943333333333,285,327,2
42.842800000000004,285,327,2
42.87616666666667,285,327,2
42.909533333333336,285,327,2
42.9429,285,327,2
42.97626666666667,285,327,2
43.00963333333333,285,327,2
43.043,285,327,2
43.076366666666665,285,327,2
43.10973333333333,285,327,2
43.143100000000004,285,327,2
43.17646666666667,285,327,2
43.209833333333336,285,327,2
43.2432,285,327,2
43.27656666666667,285,327,2
43.30993333333333,285,327,2
43.3433,285,327,2
43.376666666666665,285,327,2
43.41003333333333,285,327,2
43.443400000000004,285,327,2
43.47676666666667,285,327,2
43.510133333333336,285,327,2
43.5435,285,327,2
43.57686666666667,285,327,2
43.61023333333333,285,327,2
43.6436,285,327,2
43.676966666666665,285,327,2
43.71033333333333,285,327,2
43.743700000000004,285,327,2
43.77706666666667,285,327,2
43.810433333333336,285,327,2
43.8438,285,327,2
43.87716666666667,285,327,2
43.91053333333333,285,327,2
43.9439,285,327,2
43.977266666666665,285,327,2
44.01063333333333,285,327,2
44.044000000000004,285,327,2
44.07736666666667,285,327,2
44.110733333333336,285,327,2
44.1441,285,327,2
44.17746666666667,285,327,2
44.21083333333333,285,327,2
44.2442,285,327,2
44.277566666666665,285,327,2
44.31093333333333,285,327,2
44.344300000000004,285,327,2
44.37766666666667,285,327,2
44.411033333333336,285,327,2
44.4444,285,327,2
44.47776666666667,285,327,2
44.51113333333333,285,327,2
44.5445,285,327,2
44.577866666666665,285,327,2
44.61123333333333,285,327,2
44.644600000000004,285,327,2
44.67796666666667,285,327,2
44.711333333333336,285,327,2
44.7447,285,327,2
44.77806666666667,285,327,2
44.81143333333333,285,327,2
44.8448,285,327,2
44.878166666666665,285,327,2
44.91153333333333,285,327,2
44.944900000000004,285,327,2
44.97826666666667,285,327,2
45.011633333333336,285,327,2
45.045,285,327,2
45.07836666666667,285,327,2
45.11173333333333,285,327,2
45.1451,285,327,2
45.178466666666665,285,327,2
45.21183333333333,285,327,2
45.245200000000004,285,327,2
45.27856666666667,285,327,2
45.311933333333336,285,327,2
45.3453,285,327,2
45.37866666666667,285,327,2
45.41203333333333,285,327,2
45.4454,285,327,2
45.478766666666665,285,327,2
45.51213333333333,285,327,2
45.545500000000004,285,327,2
45.57886666666667,285,327,2
45.612233333333336,285,327,2
45.6456,285,327,2
45.67896666666667,285,327,2
45.71233333333333,285,327,2
45.7457,285,327,2
45.779066666666665,285,327,2
45.81243333333333,285,327,2
45.845800000000004,285,327,2
45.87916666666667,285,327,2
45.912533333333336,285,327,2
45.9459,285,327,2
45.97926666666667,285,327,2
46.01263333333333,285,327,2
46.046,285,327,2
46.079366666666665,285,327,2
46.11273333333333,285,327,2
46.146100000000004,285,327,2
46.17946666666667,285,327,2
46.212833333333336,285,327,2
46.2462,285,327,2
46.27956666666667,285,327,2
46.31293333333333,285,327,2
46.3463,285,327,2
46.379666666666665,285,327,2
46.41303333333333,285,327,2
46.446400000000004,285,327,2
46.47976666666667,285,327,2
46.513133333333336,285,327,2
46.5465,285,327,2
46.57986666666667,285,327,2
46.61323333333333,285,327,2
46.6466,285,327,2
46.679966666666665,285,327,2
46.71333333333333,285,327,2
46.746700000000004,285,327,2
46.78006666666667,285,327,2
46.813433333333336,285,327,2
46.8468,285,327,2
46.88016666666667,285,327,2
46.91353333333333,285,327,2
46.9469,285,327,2
46.980266666666665,285,327,2
47.01363333333333,285,327,2
47.047000000000004,285,327,2
47.08036666666667,285,327,2
47.113733333333336,285,327,2
47.1471,285,327,2
47.18046666666667,285,327,2
47.21383333333333,285,327,2
47.2472,285,327,2
47.280566666666665,285,327,2
47.31393333333333,285,327,2
47.347300000000004,285,327,2
47.38066666666667,285,327,2
47.414033333333336,285,327,2
47.4474,285,327,2
47.48076666666667,285,327,2
47.514133333333334,285,327,2
47.5475,285,327,2
47.580866666666665,285,327,2
47.61423333333333,285,327,2
47.647600000000004,285,327,2
47.68096666666667,285,327,2
47.714333333333336,285,327,2
47.7477,285,327,2
47.78106666666667,285,327,2
47.814433333333334,285,327,2
47.8478,285,327,2
47.881166666666665,285,327,2
47.91453333333333,285,327,2
47.947900000000004,285,327,2
47.98126666666667,285,327,2
48.014633333333336,285,327,2
48.048,285,327,2
48.08136666666667,285,327,2
48.114733333333334,285,327,2
48.1481,285,327,2
48.181466666666665,285,327,2
48.21483333333333,285,327,2
48.248200000000004,285,327,2
48.28156666666667,285,327,2
48.314933333333336,285,327,2
48.3483,285,327,2
48.38166666666667,285,327,2
48.415033333333334,285,327,2
48.4484,285,327,2
48.481766666666665,285,327,2
48.51513333333333,285,327,2
48.548500000000004,285,327,2
48.58186666666667,285,327,2
48.615233333333336,285,327,2
48.6486,285,327,2
48.68196666666667,285,327,2
48.715333333333334,285,327,2
48.7487,285,327,2
48.782066666666665,285,327,2
48.81543333333333,307,322,2
48.848800000000004,308,323,2
48.88216666666667,308,322,2
48.915533333333336,307,321,3
48.9489,308,321,3
48.98226666666667,309,321,3
49.015633333333334,306,320,3
49.049,306,321,3
49.082366666666665,305,321,3
49.11573333333333,305,321,3
49.149100000000004,305,321,3
49.18246666666667,306,321,3
49.215833333333336,306,321,3
49.2492,307,320,3
49.28256666666667,307,320,3
49.315933333333334,308,320,3
49.3493,308,321,3
49.382666666666665,307,322,2
49.41603333333333,308,328,2
49.449400000000004,308,328,2
49.48276666666667,308,329,2
49.516133333333336,309,331,2
49.5495,310,332,2
49.58286666666667,311,332,2
49.616233333333334,313,332,2
49.6496,313,333,2
49.682966666666665,315,334,2
49.71633333333333,318,335,2
49.749700000000004,319,335,2
49.78306666666667,321,336,2
49.816433333333336,323,336,2
49.8498,324,338,2
49.88316666666667,326,338,2
49.916533333333334,327,340,2
49.9499,329,340,2
49.983266666666665,329,340,2
50.01663333333333,330,340,2
50.050000000000004,330,339,2
50.08336666666667,331,339,2
50.116733333333336,331,337,2
50.1501,332,337,2
50.18346666666667,332,336,2
50.216833333333334,334,336,2
50.2502,334,336,2
50.283566666666665,335,336,2
50.31693333333333,334,336,2
50.350300000000004,333,336,2
50.38366666666667,332,336,2
50.417033333333336,332,337,2
50.4504,331,336,2
50.48376666666667,331,337,2
50.517133333333334,331,337,2
50.5505,333,337,2
50.583866666666665,333,336,2
50.61723333333333,333,336,2
50.650600000000004,335,336,2
50.68396666666667,336,336,2
50.717333333333336,336,336,2
50.7507,337,337,2
50.78406666666667,338,337,2
50.817433333333334,338,337,2
50.8508,339,337,2
50.884166666666665,340,337,2
50.91753333333333,341,337,2
50.950900000000004,342,337,2
50.98426666666667,343,338,2
51.017633333333336,343,338,2
51.051,344,338,2
51.08436666666667,343,338,2
51.117733333333334,343,339,2
51.1511,343,339,2
51.184466666666665,341,340,2
51.21783333333333,340,341,2
51.251200000000004,341,341,2
51.28456666666667,341,342,2
51.317933333333336,340,343,2
51.3513,339,344,2
51.38466666666667,339,345,2
51.418033333333334,340,346,2
51.4514,340,347,2
51.484766666666665,342,348,2
51.51813333333333,342,349,2
51.551500000000004,343,349,2
51.58486666666667,343,348,2
51.618233333333336,344,348,2
51.6516,344,347,2
51.68496666666667,345,347,2
51.718333333333334,346,347,2
51.7517,347,347,2
51.785066666666665,350,347,2
51.81843333333333,352,348,2
51.851800000000004,355,348,2
51.88516666666667,356,347,2
51.918533333333336,357,346,2
51.9519,359,346,2
51.98526666666667,361,346,2
52.018633333333334,363,346,2
52.052,364,346,2
52.085366666666665,365,348,2
52.11873333333333,367,349,2
52.152100000000004,367,349,2
52.18546666666667,369,351,2
52.218833333333336,372,353,2
52.2522,374,353,2
52.28556666666667,377,354,2
52.318933333333334,381,353,2
52.3523,385,352,2
52.385666666666665,387,351,2
52.41903333333333,391,350,2
52.452400000000004,396,349,2
52.48576666666667,399,350,2
52.519133333333336,403,348,2
52.5525,406,347,2
52.58586666666667,409,346,2
52.619233333333334,410,346,2
52.6526,410,347,2
52.685966666666666,410,347,2
52.71933333333333,411,347,2
52.752700000000004,411,347,2
52.78606666666667,412,347,2
52.819433333333336,412,347,2
52.8528,413,347,2
52.88616666666667,412,346,2
52.919533333333334,412,346,2
52.9529,412,346,2
52.986266666666666,412,345,2
53.01963333333333,412,345,2
53.053000000000004,412,345,2
53.08636666666667,412,344,2
53.119733333333336,413,343,2
53.1531,414,343,2
53.18646666666667,414,343,2
53.219833333333334,413,343,2
53.2532,413,343,2
53.286566666666666,412,343,2
53.31993333333333,412,343,2
53.353300000000004,412,343,2
53.38666666666667,412,343,2
53.420033333333336,413,343,2
53.4534,413,343,2
53.48676666666667,413,343,2
53.520133333333334,413,343,2
53.5535,413,344,2
53.586866666666666,414,344,2
53.62023333333333,414,344,2
53.653600000000004,414,343,2
53.68696666666667,414,343,2
53.720333333333336,414,343,2
53.7537,414,343,2
53.78706666666667,414,342,2
53.820433333333334,415,342,2
53.8538,415,342,2
53.887166666666666,415,343,2
53.92053333333333,415,344,2
53.953900000000004,415,344,2
53.98726666666667,415,344,2
54.020633333333336,415,344,2
54.054,415,344,2
54.08736666666667,415,345,2
54.120733333333334,415,345,2
54.1541,413,344,2
54.187466666666666,410,345,2
54.22083333333333,408,347,2
54.254200000000004,406,347,2
54.28756666666667,406,348,2
54.320933333333336,406,348,2
54.3543,407,348,2
54.38766666666667,407,348,2
54.421033333333334,409,348,2
54.4544,410,348,2
54.487766666666666,411,350,2
54.52113333333333,410,350,2
54.554500000000004,409,350,2
54.58786666666667,408,350,2
54.621233333333336,407,349,2
54.6546,404,348,2
54.68796666666667,404,348,2
54.721333333333334,403,348,2
54.7547,403,348,2
